date,symbol,eps,epsEstimated,time,revenue,revenueEstimated,updatedFromDate,fiscalDateEnding
2018-10-25,KKR,0.6,0.55,bmo,1129666000.0,1073215000.0,2024-11-04,2018-09-30
2018-07-26,KKR,0.49,0.46,bmo,971620000.0,872457142.0,2024-11-04,2018-06-30
2018-05-03,KKR,0.42,0.11,bmo,472606000.0,123776190.0,2024-11-04,2018-03-31
2018-02-08,KKR,0.48,0.51,bmo,941648000.0,1109441666.0,2024-11-04,2017-12-31
2017-10-26,KKR,0.36,0.42,bmo,749652000.0,874650000.0,2024-11-04,2017-09-30
2017-07-27,KKR,0.89,0.67,bmo,1015800000.0,764703370.0,2024-11-04,2017-06-30
2017-04-27,KKR,0.65,0.5,bmo,767755000.0,590615384.0,2024-11-04,2017-03-31
2017-02-09,KKR,0.4,0.43,bmo,481475000.0,517612500.0,2024-11-04,2016-12-31
2016-10-25,KKR,0.71,0.65,bmo,687056000.0,629035211.0,2024-11-04,2016-09-30
2016-07-26,KKR,0.23,0.05,bmo,576757000.0,125391304.0,2024-11-04,2016-06-30
2016-04-25,KKR,-0.65,-0.3,bmo,162805000.0,129517187.0,2024-11-04,2016-03-31
2016-02-11,KKR,0.08,0.25,bmo,1043768000.0,1039162500.0,2024-11-04,2015-12-31
2015-10-27,KKR,-0.37,-0.33,amc,188626000.0,152918918.0,2024-11-04,2015-09-30
2015-07-23,KKR,0.88,0.62,bmo,255874000.0,180293181.0,2024-11-04,2015-06-30
2015-04-23,KKR,0.62,0.54,bmo,291345000.0,253712903.0,2024-11-04,2015-03-31
2015-02-10,KKR,0.05,0.4,bmo,212944000.0,1916100000.0,2024-11-04,2014-12-31
2014-10-23,KKR,0.5,0.47,bmo,344768000.0,303424000.0,2024-11-04,2014-09-30
2014-07-24,KKR,0.62,0.64,bmo,249370000.0,261467741.0,2024-11-04,2014-06-30
2014-04-24,KKR,0.82,0.5,bmo,302926000.0,269907066.0,2024-11-04,2014-03-31
2014-02-06,KKR,1.08,0.93,bmo,224902000.0,193663888.0,2024-11-04,2013-12-31
2013-10-24,KKR,0.84,0.59,bmo,220028000.0,154523809.0,2024-11-04,2013-09-30
2013-07-26,KKR,0.18,0.3,bmo,166376000.0,240355555.0,2024-11-04,2013-06-30
2025-10-28,KLAC,,,amc,,,2024-12-03,2025-09-30
2025-07-22,KLAC,,,amc,,,2024-12-03,2025-06-30
2025-04-23,KLAC,,,amc,,,2024-12-03,2025-03-30
2025-01-23,KLAC,,7.8,bmo,,2959650000.0,2024-12-03,2024-12-30
2024-10-30,KLAC,7.33,7.05,amc,2841541000.0,2749355393.0,2024-12-03,2024-09-30
2024-07-24,KLAC,6.6,6.15,amc,2566232000.0,2520273590.0,2024-11-21,2024-06-30
2024-04-25,KLAC,5.26,5.01,amc,2355391000.0,2306822555.0,2024-11-21,2024-03-31
2024-01-25,KLAC,6.16,5.88,amc,2486726000.0,2461710000.0,2024-11-21,2023-12-31
2023-10-25,KLAC,5.74,5.41,amc,2396956000.0,2361960000.0,2024-11-21,2023-09-30
2023-07-27,KLAC,5.4,4.85,amc,2355137000.0,2257610000.0,2024-11-21,2023-06-30
2023-04-26,KLAC,5.49,5.32,amc,2432608000.0,2374580000.0,2024-11-21,2023-03-31
2023-01-26,KLAC,7.38,7.1,amc,2983887000.0,2817495443.0,2024-11-21,2022-12-31
2022-10-26,KLAC,7.06,6.21,amc,2724424000.0,2598118683.0,2024-11-21,2022-09-30
2022-07-28,KLAC,5.81,5.5,amc,2486739000.0,2431073330.0,2024-11-21,2022-06-30
2022-04-28,KLAC,5.13,4.82,amc,2288676000.0,2203742723.0,2024-11-21,2022-03-31
2022-01-27,KLAC,5.59,5.45,amc,2352630000.0,2209430000.0,2024-11-21,2021-12-31
2021-10-27,KLAC,4.64,4.45,amc,2083838000.0,2043370000.0,2024-11-21,2021-09-30
2021-07-29,KLAC,4.43,3.99,amc,1925471000.0,1925470000.0,2024-11-21,2021-06-30
2021-04-29,KLAC,3.85,3.62,amc,1803773000.0,1742680000.0,2024-11-21,2021-03-31
2021-02-03,KLAC,3.24,3.19,amc,1650870000.0,1596290000.0,2024-11-21,2020-12-31
2020-10-28,KLAC,3.03,2.77,amc,1538620000.0,1047201699.0,2024-11-21,2020-09-30
2020-08-03,KLAC,2.73,2.41,amc,1459593000.0,1293851670.0,2024-11-21,2020-06-30
2020-05-05,KLAC,2.47,2.35,amc,1423964000.0,1314428307.0,2024-11-21,2020-03-31
2020-02-04,KLAC,2.66,2.58,amc,1509453000.0,1469730552.0,2024-11-21,2019-12-31
2019-10-30,KLAC,2.48,2.2,amc,1413414000.0,1253835000.0,2024-11-21,2019-09-30
2019-08-05,KLAC,1.78,1.71,amc,1258435000.0,1230155561.0,2024-11-21,2019-06-30
2019-05-06,KLAC,1.8,1.63,amc,1097311000.0,1018060761.0,2024-11-21,2019-03-31
2019-01-29,KLAC,2.44,2.2,amc,1119898000.0,1009744098.0,2024-11-21,2018-12-31
2018-10-29,KLAC,2.46,2.21,amc,1093260000.0,982192276.0,2024-11-21,2018-09-30
2018-07-30,KLAC,2.22,2.14,amc,1070004000.0,1031441441.0,2024-11-21,2018-06-30
2018-04-26,KLAC,2.02,1.99,amc,1021294000.0,1006132178.0,2024-11-21,2018-03-31
2018-01-25,KLAC,1.97,1.72,amc,975822000.0,856920812.0,2024-11-21,2017-12-31
2017-10-26,KLAC,1.8,1.64,amc,969581000.0,883413333.0,2024-11-21,2017-09-30
2017-07-27,KLAC,1.64,1.59,amc,938647000.0,909984146.0,2024-11-21,2017-06-30
2017-04-27,KLAC,1.62,1.55,amc,913809000.0,874314814.0,2024-11-21,2017-03-31
2017-01-26,KLAC,1.52,1.39,amc,876885000.0,801901973.0,2024-11-21,2016-12-31
2016-10-20,KLAC,1.16,1.03,amc,750673000.0,666569827.0,2024-11-21,2016-09-30
2016-07-28,KLAC,1.77,1.42,amc,919171000.0,737437288.0,2024-11-21,2016-06-30
2016-04-26,KLAC,1.15,0.98,amc,712433000.0,607088695.0,2024-11-21,2016-03-31
2016-01-28,KLAC,1.04,0.86,amc,710245000.0,587280769.0,2024-11-21,2015-12-31
2015-10-21,KLAC,0.71,0.56,amc,642644000.0,506839436.0,2024-11-21,2015-09-30
2015-07-30,KLAC,0.99,0.91,amc,756332000.0,695184848.0,2024-11-21,2015-06-30
2015-04-23,KLAC,0.84,0.75,amc,738459000.0,668166666.0,2024-11-21,2015-03-31
2015-01-22,KLAC,0.68,0.51,amc,676357000.0,517247058.0,2024-11-21,2014-12-31
2014-10-23,KLAC,0.47,0.46,amc,642901000.0,629221276.0,2024-11-21,2014-09-30
2014-07-24,KLAC,0.8,0.86,amc,734343000.0,789372500.0,2024-11-21,2014-06-30
2014-04-24,KLAC,1.23,1.12,amc,831599000.0,757229268.0,2024-11-21,2014-03-31
2014-01-23,KLAC,0.85,0.8,amc,705129000.0,663623529.0,2024-11-21,2013-12-31
2013-10-24,KLAC,0.68,0.66,amc,658337000.0,638938235.0,2024-11-21,2013-09-30
2013-07-25,KLAC,0.82,0.79,amc,720032000.0,693658536.0,2024-11-21,2013-06-30
2025-10-14,KMI,,,amc,,,2024-12-09,2025-09-30
2025-07-15,KMI,,,amc,,,2024-12-09,2025-06-30
2025-04-15,KMI,,,amc,,,2024-12-09,2025-03-30
2025-01-15,KMI,,0.33,bmo,,4120150000.0,2024-12-09,2024-12-30
2024-10-16,KMI,0.25,0.27,amc,3699000000.0,4046491609.0,2024-12-09,2024-09-30
2024-07-17,KMI,0.25,0.26,amc,3597000000.0,4092346991.0,2024-11-24,2024-06-30
2024-04-17,KMI,0.34,0.34,amc,3833000000.0,4364580375.0,2024-11-24,2024-03-31
2024-01-17,KMI,0.27,0.3,amc,4038000000.0,4408610000.0,2024-11-24,2023-12-31
2023-10-18,KMI,0.25,0.26,amc,3907000000.0,4726880000.0,2024-11-24,2023-09-30
2023-07-19,KMI,0.24,0.24,amc,3501000000.0,4554370000.0,2024-11-24,2023-06-30
2023-04-19,KMI,0.3,0.29,amc,3888000000.0,4768380000.0,2024-11-24,2023-03-31
2023-01-18,KMI,0.31,0.3,amc,4579000000.0,4910799194.0,2024-11-24,2022-12-31
2022-10-19,KMI,0.25,0.29,amc,5177000000.0,4718116711.0,2024-11-24,2022-09-30
2022-07-20,KMI,0.27,0.27,amc,5151000000.0,3913049632.0,2024-11-24,2022-06-30
2022-04-20,KMI,0.32,0.29,amc,4293000000.0,3746684131.0,2024-11-24,2022-03-31
2022-01-19,KMI,0.27,0.26,amc,4425000000.0,3384570000.0,2024-11-24,2021-12-31
2021-10-20,KMI,0.22,0.24,amc,3824000000.0,3220860000.0,2024-11-24,2021-09-30
2021-07-21,KMI,0.23,0.19,amc,3150000000.0,3220860000.0,2024-11-24,2021-06-30
2021-04-21,KMI,0.6,0.24,amc,5211000000.0,3013770000.0,2024-11-24,2021-03-31
2021-01-20,KMI,0.27,0.24,amc,3115000000.0,3031410000.0,2024-11-24,2020-12-31
2020-10-21,KMI,0.21,0.21,amc,2919000000.0,2919000000.0,2024-11-24,2020-09-30
2020-07-22,KMI,0.17,0.18,amc,2560000000.0,2258823529.0,2024-11-24,2020-06-30
2020-04-22,KMI,0.24,0.24,amc,3106000000.0,3494250000.0,2024-11-24,2020-03-31
2020-01-22,KMI,0.26,0.27,amc,3352000000.0,3480923076.0,2024-11-24,2019-12-31
2019-10-16,KMI,0.22,0.24,amc,3214000000.0,3506181818.0,2024-11-24,2019-09-30
2019-07-17,KMI,0.22,0.24,amc,3214000000.0,3506181818.0,2024-11-24,2019-06-30
2019-04-17,KMI,0.25,0.24,amc,3429000000.0,3291840000.0,2024-11-24,2019-03-31
2019-01-16,KMI,0.25,0.26,amc,3781000000.0,3932240000.0,2024-11-24,2018-12-31
2018-10-17,KMI,0.21,0.2,amc,3517000000.0,3357136363.0,2024-11-24,2018-09-30
2018-07-18,KMI,0.21,0.19,amc,3428000000.0,3256600000.0,2024-11-24,2018-06-30
2018-04-18,KMI,0.22,0.21,amc,3418000000.0,3262636363.0,2024-11-24,2018-03-31
2018-01-17,KMI,0.21,0.18,amc,3632000000.0,3113142857.0,2024-11-24,2017-12-31
2017-10-20,KMI,0.15,0.15,amc,3281000000.0,3281000000.0,2024-11-24,2017-09-30
2017-07-19,KMI,0.14,0.15,amc,3368000000.0,3608571428.0,2024-11-24,2017-06-30
2017-04-19,KMI,0.17,0.18,amc,3424000000.0,3625411764.0,2024-11-24,2017-03-31
2017-01-18,KMI,0.19,0.18,amc,3389000000.0,3389000000.0,2024-11-24,2016-12-31
2016-10-19,KMI,0.16,0.15,amc,3330000000.0,3108000000.0,2024-11-24,2016-09-30
2016-07-20,KMI,0.15,0.15,amc,3144000000.0,3144000000.0,2024-11-24,2016-06-30
2016-04-20,KMI,0.12,0.19,amc,3195000000.0,3372500000.0,2024-11-24,2016-03-31
2016-01-20,KMI,0.27,0.17,amc,3636000000.0,5034461538.0,2024-11-24,2015-12-31
2015-10-21,KMI,0.19,0.18,amc,3707000000.0,3511894736.0,2024-11-24,2015-09-30
2015-07-15,KMI,0.16,0.19,amc,3463000000.0,4112312500.0,2024-11-24,2015-06-30
2015-04-15,KMI,0.24,0.23,amc,3597000000.0,3447125000.0,2024-11-24,2015-03-31
2015-01-21,KMI,0.27,0.36,amc,3951000000.0,5166692307.0,2024-11-24,2014-12-31
2014-10-15,KMI,0.32,0.34,amc,4291000000.0,4559187500.0,2024-11-24,2014-09-30
2014-07-16,KMI,0.27,0.29,amc,3937000000.0,4228629629.0,2024-11-24,2014-06-30
2014-04-16,KMI,0.28,0.33,amc,4047000000.0,4769678571.0,2024-11-24,2014-03-31
2014-01-15,KMI,0.33,0.35,amc,3872000000.0,4106666666.0,2024-11-24,2013-12-31
2013-10-16,KMI,0.27,0.32,amc,3654000000.0,4451555555.0,2024-11-24,2013-09-30
2013-07-17,KMI,0.27,0.31,amc,3382000000.0,7440400000.0,2024-11-24,2013-06-30
2025-10-21,KO,,,bmo,,,2024-12-09,2025-09-27
2025-07-21,KO,,,bmo,,,2024-12-09,2025-06-27
2025-04-28,KO,,,bmo,,,2024-12-09,2025-03-27
2025-02-11,KO,,0.52,bmo,,,2024-12-09,2024-12-27
2024-10-23,KO,0.77,0.74,bmo,11854000000.0,11610231846.0,2024-12-09,2024-09-27
2024-07-23,KO,0.84,0.806,bmo,12363000000.0,11775715636.0,2024-11-25,2024-06-28
2024-04-30,KO,0.72,0.7,bmo,11300000000.0,11007420414.0,2024-11-25,2024-03-29
2024-02-13,KO,0.49,0.49,bmo,10849000000.0,10674600000.0,2024-11-25,2023-12-31
2023-10-24,KO,0.74,0.69,bmo,11953000000.0,10790300000.0,2024-11-25,2023-09-29
2023-07-26,KO,0.78,0.72,bmo,11972000000.0,10619200000.0,2024-11-25,2023-06-30
2023-04-24,KO,0.68,0.65,bmo,10980000000.0,10803500000.0,2024-11-25,2023-03-31
2023-02-14,KO,0.45,0.45,bmo,10125000000.0,10002643934.0,2024-11-25,2022-12-31
2022-10-25,KO,0.69,0.64,bmo,11063000000.0,10520495904.0,2024-11-25,2022-09-30
2022-07-26,KO,0.7,0.67,bmo,11355000000.0,10565385067.0,2024-11-25,2022-07-01
2022-04-25,KO,0.64,0.58,bmo,10491000000.0,9831664105.0,2024-11-25,2022-04-01
2022-02-10,KO,0.45,0.41,bmo,9464000000.0,8986324843.0,2024-11-25,2021-12-31
2021-10-27,KO,0.65,0.58,bmo,10042000000.0,9803490000.0,2024-11-25,2021-10-01
2021-07-21,KO,0.68,0.56,bmo,10129000000.0,9787010000.0,2024-11-25,2021-07-02
2021-04-19,KO,0.55,0.5,bmo,9020000000.0,8568190000.0,2024-11-25,2021-04-02
2021-02-10,KO,0.47,0.41,bmo,8611000000.0,8633230000.0,2024-11-25,2020-12-31
2020-10-22,KO,0.55,0.45,bmo,8652000000.0,7236218181.0,2024-11-25,2020-09-25
2020-07-21,KO,0.42,0.4,bmo,15751000000.0,6809523809.0,2024-11-25,2020-06-26
2020-04-21,KO,0.51,0.44,bmo,8601000000.0,7420470588.0,2024-11-25,2020-03-27
2020-01-30,KO,0.44,0.44,bmo,9068000000.0,9068000000.0,2024-11-25,2019-12-31
2019-10-18,KO,0.56,0.56,bmo,9507000000.0,9507000000.0,2024-11-25,2019-09-27
2019-07-23,KO,0.63,0.61,bmo,9997000000.0,9679634920.0,2024-11-25,2019-06-28
2019-04-23,KO,0.48,0.46,bmo,8020000000.0,8331750000.0,2024-11-25,2019-03-29
2019-02-14,KO,0.43,0.43,bmo,7058000000.0,7806000000.0,2024-11-25,2018-12-31
2018-10-30,KO,0.58,0.55,bmo,8245000000.0,8321120689.0,2024-11-25,2018-09-28
2018-07-25,KO,0.61,0.6,bmo,8927000000.0,9266557377.0,2024-11-25,2018-06-29
2018-04-24,KO,0.47,0.46,bmo,7626000000.0,8121446808.0,2024-11-25,2018-03-30
2018-02-16,KO,0.39,0.38,bmo,7512000000.0,7512000000.0,2024-11-25,2017-12-31
2017-10-25,KO,0.5,0.49,bmo,9078000000.0,8896440000.0,2024-11-25,2017-09-29
2017-07-26,KO,0.59,0.57,bmo,9702000000.0,9373118644.0,2024-11-25,2017-06-30
2017-04-25,KO,0.43,0.44,bmo,9118000000.0,9330046511.0,2024-11-25,2017-03-31
2017-02-09,KO,0.37,0.36,bmo,9409000000.0,9409000000.0,2024-11-25,2016-12-31
2016-10-26,KO,0.49,0.48,bmo,10633000000.0,10416000000.0,2024-11-25,2016-09-30
2016-07-27,KO,0.6,0.58,bmo,11539000000.0,11154366666.0,2024-11-25,2016-07-01
2016-04-20,KO,0.45,0.44,bmo,10282000000.0,10053511111.0,2024-11-25,2016-04-01
2016-02-09,KO,0.38,0.37,bmo,10000000000.0,9736842105.0,2024-11-25,2015-12-31
2015-10-21,KO,0.51,0.5,bmo,11427000000.0,11202941176.0,2024-11-25,2015-10-02
2015-07-22,KO,0.63,0.6,bmo,12156000000.0,11577142857.0,2024-11-25,2015-07-03
2015-04-22,KO,0.48,0.43,bmo,10711000000.0,9372125000.0,2024-11-25,2015-04-03
2015-02-10,KO,0.44,0.42,bmo,10872000000.0,10377818181.0,2024-11-25,2014-12-31
2014-10-21,KO,0.53,0.53,bmo,11976000000.0,11976000000.0,2024-11-25,2014-09-26
2014-07-22,KO,0.64,0.63,bmo,12574000000.0,12377531250.0,2024-11-25,2014-06-27
2014-04-15,KO,0.44,0.44,bmo,10576000000.0,10576000000.0,2024-11-25,2014-03-28
2014-02-18,KO,0.46,0.46,bmo,11040000000.0,11040000000.0,2024-11-25,2013-12-31
2013-10-15,KO,0.53,0.53,bmo,12030000000.0,12030000000.0,2024-11-25,2013-09-27
2013-07-16,KO,0.63,0.63,bmo,12749000000.0,12749000000.0,2024-11-25,2013-06-28
2025-02-04,LIN,,3.94,bmo,,,2024-12-08,2024-12-30
2024-10-31,LIN,3.94,3.89,bmo,8356000000.0,8389586257.0,2024-12-08,2024-09-30
2024-08-02,LIN,3.85,3.78,bmo,8267000000.0,8299014189.0,2024-11-21,2024-06-30
2024-05-02,LIN,3.75,3.68,bmo,8100000000.0,8383882095.0,2024-11-21,2024-03-31
2024-02-06,LIN,3.59,3.49,bmo,12733000000.0,8056960174.0,2024-11-21,2023-12-31
2023-10-26,LIN,3.63,3.57,bmo,8155000000.0,8534592069.0,2024-11-21,2023-09-30
2023-07-27,LIN,3.57,3.48,bmo,8204000000.0,8703773979.0,2024-11-21,2023-06-30
2023-04-27,LIN,3.42,3.13,bmo,8193000000.0,8195325699.0,2024-11-21,2023-03-31
2023-02-07,LIN,3.16,2.91,bmo,7899000000.0,8314820000.0,2024-11-21,2022-12-31
2022-10-27,LIN,3.1,2.93,bmo,8797000000.0,8318891944.0,2024-11-21,2022-09-30
2022-07-28,LIN,3.1,2.98,bmo,8457000000.0,8355342556.0,2024-11-21,2022-06-30
2022-04-28,LIN,2.93,2.78,bmo,8211000000.0,7729840000.0,2024-11-21,2022-03-31
2022-02-10,LIN,2.77,2.67,bmo,8298000000.0,6782450000.0,2024-11-21,2021-12-31
2021-10-28,LIN,2.73,2.68,bmo,7668000000.0,7496340000.0,2024-11-21,2021-09-30
2021-07-30,LIN,2.7,2.56,bmo,7584000000.0,7584000000.0,2024-11-21,2021-06-30
2021-05-06,LIN,2.49,2.26,bmo,7243000000.0,6505880530.0,2024-11-21,2021-03-31
2021-02-05,LIN,2.3,2.14,bmo,7272000000.0,6728299065.0,2024-11-21,2020-12-31
2020-11-05,LIN,2.15,1.97,bmo,6855000000.0,6228654822.0,2024-11-21,2020-09-30
2020-07-30,LIN,1.9,1.65,bmo,6377000000.0,5537921052.0,2024-11-21,2020-06-30
2020-05-07,LIN,1.89,1.83,bmo,6739000000.0,6560719576.0,2024-11-21,2020-03-31
2020-02-13,LIN,1.89,1.84,bmo,7080000000.0,6892698412.0,2024-11-21,2019-12-31
2019-11-12,LIN,1.94,1.78,bmo,7000000000.0,6422680412.0,2024-11-21,2019-09-30
2019-08-05,LIN,1.83,1.75,bmo,7204000000.0,6810338797.0,2024-11-21,2019-06-30
2019-05-10,LIN,1.69,1.54,bmo,6944000000.0,6533112426.0,2024-11-21,2019-03-31
2018-12-30,LIN,6.44,,bmo,5816000000.0,,2024-11-21,2018-12-31
2018-11-09,LIN,1.69,1.6,bmo,3024000000.0,2847810650.0,2024-11-21,2018-09-30
2018-07-26,LIN,1.72,1.69,bmo,3061000000.0,2989964497.0,2024-11-21,2018-06-30
2018-04-26,LIN,1.65,1.56,bmo,2999000000.0,2791927272.0,2024-11-21,2018-03-31
2018-01-25,LIN,1.52,1.48,bmo,2953000000.0,2873189189.0,2024-11-21,2017-12-31
2017-10-26,LIN,1.5,1.45,bmo,2922000000.0,2821241379.0,2024-11-21,2017-09-30
2017-07-27,LIN,1.46,1.42,bmo,2834000000.0,2774545454.0,2024-11-21,2017-06-30
2017-04-27,LIN,1.37,1.34,bmo,2728000000.0,2666925373.0,2024-11-21,2017-03-31
2017-01-26,LIN,1.41,1.41,bmo,2644000000.0,2644000000.0,2024-11-21,2016-12-31
2016-10-27,LIN,1.41,1.41,bmo,2716000000.0,2716000000.0,2024-11-21,2016-09-30
2016-07-28,LIN,1.39,1.36,bmo,2665000000.0,2606213235.0,2024-11-21,2016-06-30
2016-04-29,LIN,1.28,1.27,bmo,2509000000.0,2489244094.0,2024-11-21,2016-03-31
2016-01-29,LIN,1.47,1.47,bmo,2595000000.0,2595000000.0,2024-11-21,2015-12-31
2015-10-29,LIN,1.46,1.45,bmo,2686000000.0,2667475862.0,2024-11-21,2015-09-30
2015-07-29,LIN,1.45,1.46,bmo,2738000000.0,2756753424.0,2024-11-21,2015-06-30
2015-04-29,LIN,1.43,1.44,bmo,2757000000.0,2776145833.0,2024-11-21,2015-03-31
2015-01-28,LIN,1.57,1.57,bmo,2990000000.0,2990000000.0,2024-11-21,2014-12-31
2014-10-29,LIN,1.62,1.62,bmo,3144000000.0,3144000000.0,2024-11-21,2014-09-30
2014-07-23,LIN,1.58,1.59,bmo,3113000000.0,3132578616.0,2024-11-21,2014-06-30
2014-04-23,LIN,1.51,1.51,bmo,3026000000.0,3026000000.0,2024-11-21,2014-03-31
2014-01-29,LIN,1.59,1.55,bmo,3010000000.0,2932322580.0,2024-11-21,2013-12-31
2013-10-30,LIN,1.51,1.51,bmo,3013000000.0,3013000000.0,2024-11-21,2013-09-30
2013-07-24,LIN,1.49,1.48,bmo,3014000000.0,2993635135.0,2024-11-21,2013-06-30
2013-04-24,LIN,1.38,1.38,bmo,2888000000.0,2888000000.0,2024-11-21,2013-03-31
2013-01-23,LIN,1.38,1.38,bmo,2799000000.0,2799000000.0,2024-11-21,2012-12-31
2012-10-24,LIN,1.39,1.39,bmo,2774000000.0,2774000000.0,2024-11-21,2012-09-30
2025-10-28,LLY,,,bmo,,,2024-12-09,2025-09-30
2025-08-06,LLY,,,bmo,,,2024-12-09,2025-06-30
2025-04-28,LLY,,,bmo,,,2024-12-09,2025-03-30
2025-02-04,LLY,,5.45,bmo,,14003161180.0,2024-12-09,2024-12-30
2024-10-30,LLY,1.18,1.47,bmo,11439100000.0,12097779593.0,2024-12-09,2024-09-30
2024-08-08,LLY,3.92,2.6,bmo,11302800000.0,9981495293.0,2024-11-21,2024-06-30
2024-04-30,LLY,2.58,2.46,bmo,8768000000.0,8935782453.0,2024-11-21,2024-03-31
2024-02-06,LLY,2.49,2.22,bmo,9353400000.0,8932340000.0,2024-11-21,2023-12-31
2023-11-02,LLY,0.1,-0.08,bmo,9498600000.0,8954140000.0,2024-11-21,2023-09-30
2023-08-08,LLY,2.11,1.98,bmo,8312100000.0,7582400000.0,2024-11-21,2023-06-30
2023-04-27,LLY,1.62,1.73,bmo,6960000000.0,7550980000.0,2024-11-21,2023-03-31
2023-02-02,LLY,2.09,1.78,bmo,7301800000.0,7332491349.0,2024-11-21,2022-12-31
2022-11-01,LLY,1.98,1.92,bmo,6941600000.0,6887838354.0,2024-11-21,2022-09-30
2022-08-04,LLY,1.25,1.69,bmo,6488000000.0,6848884427.0,2024-11-21,2022-06-30
2022-04-28,LLY,2.62,2.32,bmo,7810000000.0,7287116783.0,2024-11-21,2022-03-31
2022-02-03,LLY,2.49,2.51,bmo,7999900000.0,7687478579.0,2024-11-21,2021-12-31
2021-10-26,LLY,1.94,1.98,bmo,6772800000.0,6570710000.0,2024-11-21,2021-09-30
2021-08-03,LLY,1.87,1.89,bmo,6740100000.0,6740100000.0,2024-11-21,2021-06-30
2021-04-27,LLY,1.87,2.13,bmo,6805600000.0,7636330516.0,2024-11-21,2021-03-31
2021-01-29,LLY,2.75,2.35,bmo,7440000000.0,6173617021.0,2024-11-21,2020-12-31
2020-10-27,LLY,1.54,1.71,bmo,5740600000.0,6373636363.0,2024-11-21,2020-09-30
2020-07-30,LLY,1.89,1.56,bmo,5499400000.0,4539187301.0,2024-11-21,2020-06-30
2020-04-23,LLY,1.75,1.48,bmo,5859800000.0,4955716571.0,2024-11-21,2020-03-31
2020-01-30,LLY,1.73,1.52,bmo,6114000000.0,5371838150.0,2024-11-21,2019-12-31
2019-10-23,LLY,1.48,1.41,bmo,5476600000.0,5217571621.0,2024-11-21,2019-09-30
2019-07-30,LLY,1.5,1.45,bmo,5636700000.0,5448810000.0,2024-11-21,2019-06-30
2019-04-30,LLY,1.33,1.32,bmo,5092200000.0,5015625563.0,2024-11-21,2019-03-31
2019-02-06,LLY,1.33,1.34,bmo,6438600000.0,5679987969.0,2024-11-21,2018-12-31
2018-11-06,LLY,1.39,1.35,bmo,6061900000.0,5154183453.0,2024-11-21,2018-09-30
2018-07-24,LLY,1.5,1.31,bmo,6355200000.0,4840333333.0,2024-11-21,2018-06-30
2018-04-24,LLY,1.34,1.13,bmo,5700000000.0,4185891044.0,2024-11-21,2018-03-31
2018-01-31,LLY,1.14,1.08,bmo,6160700000.0,5782411403.0,2024-11-21,2017-12-31
2017-10-24,LLY,1.05,1.03,bmo,5658000000.0,5550228571.0,2024-11-21,2017-09-30
2017-07-25,LLY,1.11,1.05,bmo,5824300000.0,5509472972.0,2024-11-21,2017-06-30
2017-04-25,LLY,0.98,0.96,bmo,5228300000.0,5121600000.0,2024-11-21,2017-03-31
2017-01-31,LLY,0.95,0.99,bmo,5760500000.0,5942410526.0,2024-11-21,2016-12-31
2016-10-25,LLY,0.88,0.96,bmo,5191700000.0,5663672727.0,2024-11-21,2016-09-30
2016-07-26,LLY,0.86,0.86,bmo,5404800000.0,5404800000.0,2024-11-21,2016-06-30
2016-04-26,LLY,0.83,0.85,bmo,4865100000.0,4982331325.0,2024-11-21,2016-03-31
2016-01-28,LLY,0.78,0.77,bmo,5375600000.0,5375600000.0,2024-11-21,2015-12-31
2015-10-22,LLY,0.89,0.76,bmo,4959700000.0,4235249438.0,2024-11-21,2015-09-30
2015-07-23,LLY,0.9,0.74,bmo,4978700000.0,4093597777.0,2024-11-21,2015-06-30
2015-04-23,LLY,0.87,0.76,bmo,4644700000.0,4110826436.0,2024-11-21,2015-03-31
2015-01-30,LLY,0.75,0.74,bmo,5121300000.0,5053016000.0,2024-11-21,2014-12-31
2014-10-23,LLY,0.66,0.66,bmo,4875600000.0,4949472727.0,2024-11-21,2014-09-30
2014-07-24,LLY,0.68,0.65,bmo,4935600000.0,4717852941.0,2024-11-21,2014-06-30
2014-04-24,LLY,0.7,0.7,bmo,4683100000.0,4683100000.0,2024-11-21,2014-03-31
2014-01-30,LLY,0.74,0.74,bmo,5808800000.0,5808800000.0,2024-11-21,2013-12-31
2013-10-23,LLY,1.11,1.04,bmo,5772600000.0,5408562162.0,2024-11-21,2013-09-30
2013-07-24,LLY,1.16,1.0,bmo,5929700000.0,5111810344.0,2024-11-21,2013-06-30
2025-10-20,LMT,,,bmo,,,2024-12-09,2025-09-29
2025-07-21,LMT,,,bmo,,,2024-12-09,2025-06-29
2025-04-21,LMT,,,bmo,,,2024-12-09,2025-03-29
2025-01-28,LMT,,6.6,bmo,,,2024-12-09,2024-12-29
2024-10-22,LMT,6.8,6.5,bmo,17104000000.0,17352308785.0,2024-12-09,2024-09-29
2024-07-23,LMT,6.85,6.46,bmo,18122000000.0,17037346603.0,2024-11-25,2024-06-30
2024-04-23,LMT,6.39,5.82,bmo,17195000000.0,16039229419.0,2024-11-25,2024-03-31
2024-01-23,LMT,7.88,7.26,bmo,18874000000.0,17965100000.0,2024-11-25,2023-12-31
2023-10-17,LMT,6.73,6.67,bmo,16878000000.0,17040000000.0,2024-11-25,2023-09-24
2023-07-18,LMT,6.63,6.45,bmo,16693000000.0,15910600000.0,2024-11-25,2023-06-25
2023-04-18,LMT,6.61,6.06,bmo,15126000000.0,15044500000.0,2024-11-25,2023-03-26
